8.685768559465861927e+01,1.878980332577739887e+02
8.795191930640385181e+01,1.936784232972276527e+02
1.878044290800200997e+02,1.515618057620072250e+02
1.797992440078151049e+02,1.594816094223197638e+02
1.828105529341510191e+02,1.581158924617755019e+02
1.774909311092827693e+02,1.600909521057049005e+02
1.742104604355340598e+02,1.578121629509899435e+02
1.856843390488206751e+02,1.624044857946193474e+02
1.763959288225715909e+02,1.647589282042480932e+02
1.629019001336605470e+02,1.621140113988991516e+02
1.557367715973377926e+02,1.721489609508439571e+02
1.886953931433816933e+02,1.218240993236792065e+02
1.725134002286002897e+02,1.246932573407615337e+02
1.780924773140731077e+02,1.223675756209037218e+02
1.748744400866426076e+02,1.309431466987370527e+02
1.641740533576214602e+02,1.172656641127899206e+02
1.761226121241406872e+02,1.340844958205614716e+02
1.705370556080662254e+02,1.169906177948517438e+02
1.628813657367394399e+02,1.218246664943320638e+02
1.793123144886716318e+02,1.376270332039963478e+02
1.712744786056454132e+02,1.404053900463587752e+02
1.683722232111343828e+02,1.757856633188976048e+02
1.809867131564726606e+02,1.452918292435180092e+02
1.600695460737742906e+02,1.278326241926204148e+02
1.645423906062831065e+02,1.277454852317650307e+02
1.598354297937439696e+02,1.329093641769429155e+02
1.610853914503037458e+02,1.372060137130045518e+02
1.404418056362179641e+02,1.623293565764359982e+02
1.408316694006674652e+02,1.530412095652930020e+02
1.451606991002121276e+02,1.635218649470033370e+02
1.536286501185486486e+02,1.638976034201101015e+02
1.436438621694778703e+02,1.694293516849447201e+02
1.527529001467080434e+02,1.744908065633101728e+02
1.143301524026876450e+02,1.669545431299358142e+02
1.181396244862346521e+02,1.704118455490342967e+02
1.118743737143922772e+02,1.757797705007932336e+02
1.271738153178147286e+02,1.674350407337428805e+02
1.041142032440521916e+02,1.721467134527673579e+02
9.673226411421330795e+01,1.744096101086172439e+02
9.678216590093700233e+01,1.697035007607398711e+02
9.363555710538480525e+01,1.687859480468000584e+02
8.361207373415891198e+01,1.682668848984612282e+02
7.983436900664969471e+01,1.646813042375978853e+02
8.627382465459504601e+01,1.735287152555195576e+02
9.034498587268433312e+01,1.624128207918448084e+02
9.084626177477025522e+01,1.579182307316095262e+02
8.544710132378486378e+01,1.592824107566240741e+02
8.114154996883166859e+01,1.586298676258132332e+02
7.750829187234910478e+01,1.588068784511055469e+02
1.175436804778289570e+02,1.559641173409810904e+02
1.124642348398923559e+02,1.567548151950774127e+02
6.754601326020133456e+01,1.693038625221264510e+02
6.971435500127063278e+01,1.708470654404653146e+02
7.199852885607288044e+01,1.716099552950716429e+02
7.037156093122030143e+01,1.594173286394457705e+02
6.886177419154000745e+01,1.636496538908604066e+02
6.767358514818715776e+01,1.710298633080561785e+02
6.547992804442094439e+01,1.615663237472214178e+02
6.693225883004504340e+01,1.520169067013627000e+02
6.720714060065415651e+01,1.593620589616903089e+02
6.913569306532338032e+01,1.535546094754749902e+02
5.939066898187445531e+01,1.616742202074635770e+02
6.457486941876368292e+01,1.644352667833018131e+02
8.044998360624572342e+01,1.456181457214679540e+02
7.597930263782029670e+01,1.482611679147263430e+02
9.240694463845602513e+01,1.490757675015904624e+02
7.705784510660259912e+01,1.497318379333126472e+02
9.487558905963180678e+01,1.481778191960055437e+02
8.331674179086985532e+01,1.532777416794389183e+02
8.890231626012587185e+01,1.534361367325602714e+02
9.247098959207380631e+01,1.389948766548527601e+02
9.385289924014637108e+01,1.375617222594265741e+02
1.007608890942461812e+02,1.398485598335840336e+02
9.937492120826357223e+01,1.376508167674133460e+02
1.053669128347343076e+02,1.407703483637733370e+02
1.134812587211520167e+02,1.409270822544568205e+02
1.109255050648802126e+02,1.372780433906486337e+02
1.214717128913771376e+02,1.269390513364234607e+02
1.249769431377987985e+02,1.274050948130767438e+02
1.344693044255139966e+02,1.331506745855323288e+02
1.239313512055044839e+02,1.309397540181739714e+02
1.456199580434323479e+02,1.218750318409527722e+02
1.484924024340422193e+02,1.398483619021383220e+02
1.375007208482753640e+02,1.350294508931223163e+02
1.493573224724103738e+02,1.232462611668725003e+02
1.504156610095357109e+02,1.166879816856357479e+02
1.386271990800360072e+02,1.204050095666256652e+02
1.336835509279733287e+02,1.195221428417213474e+02
1.361118024910879285e+02,1.137709348943025134e+02
1.329420350364109709e+02,1.134352862236488590e+02
1.311535908937594286e+02,1.144163082204310058e+02
1.279976285389675468e+02,1.181476623668970092e+02
1.253699287053597118e+02,1.148717520738810549e+02
1.308688968042572469e+02,9.921990287673173725e+01
1.304756314229294958e+02,1.023697124516100985e+02
1.270748200021527055e+02,9.120877509950838657e+01
1.289347081262898200e+02,9.445326535575020444e+01
1.291421233298477773e+02,8.676339916416577580e+01
1.222787689216161198e+02,1.007490357093865327e+02
1.224200272280571653e+02,1.052104040088037777e+02
1.238538257289678768e+02,1.052881922869898972e+02
1.243890019823458033e+02,1.069928046975797429e+02
1.290008986512716547e+02,1.077637959545675130e+02
1.353052300265675285e+02,9.176943264308522430e+01
1.363163035965121708e+02,9.037027124807468681e+01
1.356248322266213790e+02,9.466481602920543992e+01
1.381942211219454748e+02,9.224213743360041917e+01
1.386289469059303201e+02,9.840147197157006076e+01
1.227304732486152261e+02,6.762751146387756762e+01
1.177458589755038929e+02,7.217442838610122635e+01
1.428984627891627497e+02,9.803856722674595403e+01
1.183876067762163302e+02,7.742083123358361263e+01
1.179777410956604626e+02,8.405583919239535362e+01
1.152169075971575012e+02,8.052613192038882062e+01
1.210863344271529058e+02,7.966252407314294715e+01
1.143156911304507730e+02,8.986304297602640645e+01
1.099114010206249077e+02,8.847054110675401262e+01
1.057559749749455023e+02,8.855300150108735124e+01
1.022718128652768428e+02,7.857281935559393560e+01
1.058029653210901415e+02,8.117680631529475477e+01
9.738192107514146301e+01,8.228851134617917751e+01
9.868367671097757921e+01,8.632985081419275275e+01
1.076587064495591903e+02,9.637419111138234484e+01
1.078614295998555690e+02,1.021167119372504999e+02
9.988932131349929477e+01,8.180975759612255160e+01
1.163114141266644310e+02,9.966998785585275300e+01
1.145730061538691871e+02,1.043189084595433087e+02
1.140269061291152184e+02,1.145262808284160201e+02
1.152111737603466963e+02,1.104249502793122701e+02
1.150744498013593784e+02,1.183105339615350999e+02
1.175624596699768745e+02,1.148253312620169027e+02
1.124722273223582079e+02,1.183097927678094834e+02
1.100598935600326058e+02,1.145042002113199828e+02
9.235891113884656534e+01,9.772681132036376539e+01
1.064757263776132277e+02,1.137029055693515147e+02
9.178915128774167442e+01,1.038694907765549829e+02
9.165329658844689220e+01,1.005994206218032900e+02
9.084743125629972837e+01,1.075288796808413281e+02
8.894341116732334740e+01,1.072325260215361595e+02
9.944250318327055993e+01,1.127408902207953929e+02
9.895868366578645237e+01,1.079254432907995351e+02
1.002604127048011833e+02,1.186223539257477455e+02
1.019273850332741631e+02,1.236931057972991539e+02
9.344414564560202052e+01,1.302425589818658977e+02
9.270648752410761517e+01,1.133653203088999817e+02
8.831188687621170175e+01,1.127391425426228011e+02
9.125508663608002280e+01,1.136479207130032592e+02
8.502125727905774966e+01,1.104430345560228375e+02
8.893756772670451483e+01,9.367297342209241151e+01
8.535274376222537285e+01,8.175205586610303499e+01
8.374954466155668342e+01,1.008159286758978510e+02
9.087393581291519240e+01,9.267477366205878297e+01
8.480019106905695025e+01,9.780306484575601189e+01
9.006452300951502821e+01,8.163272059002883907e+01
8.083693571291689750e+01,9.231084940021133889e+01
7.733519856198643083e+01,9.729803916470973491e+01
7.491992687097729231e+01,8.878057259095760401e+01
7.344239272082438674e+01,9.344593557270991369e+01
7.243540381521188465e+01,9.661714326136927866e+01
7.881491219035933682e+01,7.343798631082677275e+01
8.305872103786759908e+01,7.420133694820106030e+01
7.195566049243143425e+01,1.093767573445138623e+02
3.138914597641371529e+01,1.457382321039874569e+02
7.422291713785568845e+01,1.131442519441322929e+02
2.808977534864811787e+01,1.497863789899867015e+02
2.513922476493803515e+01,1.495139224478107280e+02
2.437586336630693040e+01,1.505134017893579426e+02
3.952583267911450093e+01,1.528062804065540945e+02
2.394552505898889194e+01,1.413040961758918570e+02
3.254535105556021790e+01,1.535417924353312742e+02
2.034316306817527220e+01,1.408951680061058482e+02
1.923803094607808362e+01,1.390283366705335766e+02
2.055751278426794215e+01,1.355645546590745312e+02
1.726167524945799414e+01,1.373015776243573214e+02
2.867281343349065992e+01,1.313459482603201423e+02
2.348960651144318490e+01,1.348262091751354319e+02
2.577012422981397322e+01,1.343071041052156716e+02
2.294129536193952390e+01,1.454503195357522713e+02
2.068498580089874395e+01,1.489412661174447976e+02
1.202169887235902479e+01,1.526202832156466229e+02
1.555797321033139724e+01,1.499190702635440857e+02
6.116141094973841064e+00,1.449321962566986599e+02
7.237320658802559592e+00,1.513468566877195371e+02
2.925973199224813470e+00,1.507097086382444218e+02
7.304415863124177122e+00,1.412470791985740561e+02
1.005732244716080004e+01,1.385154256670200539e+02
1.307368866672982222e+01,1.414793692933732814e+02
9.079825747676181891e+00,1.348804329343773816e+02
3.837776845756229704e+01,1.274677499002549439e+02
1.271027624955320334e+01,1.337241921979823474e+02
4.295214275527507652e+01,1.265670122421942096e+02
4.607556800101644967e+01,1.403361179940089869e+02
5.111942132722560928e+01,1.468966481602714680e+02
5.029357370990737763e+01,1.493250307882308903e+02
5.635843198637587648e+01,1.222413777186056336e+02
5.454265204646833354e+01,1.261819269080207278e+02
5.976228017342532439e+01,1.277754366312045704e+02
6.292019960817606261e+01,1.088261475840000116e+02
6.432907366743427247e+01,1.277505461247999961e+02
6.232994736769887822e+01,1.127500223468149443e+02
6.364521799477563491e+01,1.121179233647672504e+02
4.999170398698367990e+01,1.119939326924733223e+02
5.391536899593995713e+01,1.148562665771846127e+02
4.457980522549655689e+01,1.146696140842525438e+02
4.789993759866183609e+01,1.178680799294856456e+02
4.857197831556936762e+01,1.209462876592109524e+02
4.869279629575248691e+01,1.235596006938756091e+02
5.190284094512514912e+01,1.207103388566847002e+02
5.115745779288477024e+01,1.322807447274639117e+02
5.198153679504900992e+01,1.354004217872322897e+02
4.391700597292435759e+01,9.929941981173965360e+01
4.459652311921399814e+01,1.034381644003915994e+02
4.205008469881477140e+01,1.026570449492519970e+02
4.734219067563356020e+01,1.022287116247242693e+02
4.632709674631132657e+01,1.071538965462382293e+02
4.877245898848559591e+01,1.067261454765788358e+02
6.513293782830089640e+01,9.302876346981014422e+01
5.756842586412903984e+01,9.942087727479537307e+01
5.710366824248558260e+01,1.510546113646548747e+02
6.450297101122578169e+01,1.013146521958156541e+02
6.426013563743106261e+01,1.466968385149618825e+02
5.874739718312548575e+01,1.432811889177566513e+02
7.023189906254981452e+01,1.241695810729379446e+02
6.974148925009797040e+01,1.263742160051583028e+02
7.063371999160983705e+01,1.286938252683024757e+02
7.171813450640752308e+01,1.310310892492305470e+02
6.904078982409566834e+01,1.329766766399382618e+02
7.032700252020879361e+01,1.359883652514337200e+02
7.258290577380068953e+01,1.381170863894549825e+02
7.711139693203563183e+01,1.333582394002228853e+02
7.040731983256500826e+01,1.406088727964324789e+02
7.847112067803971058e+01,1.357381829985793047e+02
8.307261122045429147e+01,1.360665484026667968e+02
7.802632066599858263e+01,1.393019062392593810e+02
9.421311508134340329e+01,1.172132429156458784e+02
9.183524908488061556e+01,1.218572406585773820e+02
8.167404968055450354e+01,1.174519363780690355e+02
8.541007160987101088e+01,1.184053152407939251e+02
8.698835520594946047e+01,1.236028793947342024e+02
8.940198974919246666e+01,1.176117737817675675e+02
8.368041037002308258e+01,1.247614711550099287e+02
8.198933127016175604e+01,1.235311890018434156e+02
8.443436883377432878e+01,1.267507008658481595e+02
7.390651966375514803e+01,1.183595434396971200e+02
7.747899525850766622e+01,1.192071685291831500e+02
7.691931981833920418e+01,1.208569822683601842e+02
7.750058023856331602e+01,1.253008786954574134e+02
7.744078222699056369e+01,1.280640426085783474e+02
7.892659370542162378e+01,1.290400238795457426e+02
2.403315461473448522e+01,6.759848842606152175e+01
2.772067727561523043e+01,6.627052903536144868e+01
3.204080326658731792e+01,6.586359302603227661e+01
1.607894001873899015e+01,7.475582213993476444e+01
2.799922058949755410e+01,6.758862251981099689e+01
4.064588385126353387e+01,1.377477847345353439e+02
1.063960109253480368e+01,1.274365577776078453e+02
1.207373738217529535e+01,1.296206478029378104e+02
1.555310460515647719e+01,1.298636951743765735e+02
1.699999999999874944e+01,1.275329609159427946e+02
1.800000000000000000e+01,1.284562631963573835e+02
2.072924466609492811e+01,1.248471608184353840e+02
1.829736906501045723e+01,1.235211979465921672e+02
1.815061891959123841e+01,1.315202133215601066e+02
1.339205458844730856e+01,1.226311591262611955e+02
1.491495847619307824e+01,1.148348403558371160e+02
1.678189279305934178e+01,1.177141941908098488e+02
1.976459753475160142e+01,1.136453716964714999e+02
2.263397697143795995e+01,1.200409352289892126e+02
2.552634165156678137e+01,1.175404140323980187e+02
2.836024484699476034e+01,1.184879570153798909e+02
3.055557954814332788e+01,1.230176263636421936e+02
2.640563089036515976e+01,8.758687011013842039e+01
2.356182419017943630e+01,8.916847476186751464e+01
2.334492996667597708e+01,9.153198419490217930e+01
1.936243829579836984e+01,9.192200409148205154e+01
1.983996656793851798e+01,9.598683908883396043e+01
7.324681216379190118e+01,7.326373762795481070e+01
7.302014149351430206e+01,7.636646793109116516e+01
7.326880627728110085e+01,7.907652683312682029e+01
7.605570988479439620e+01,7.850851627875886152e+01
6.489477604675755629e+01,8.041459845508762783e+01
6.871344520235447817e+01,7.978076843593981948e+01
7.065805362043010973e+01,8.149660220899397700e+01
6.903864244214048540e+01,8.283622657917317156e+01
6.684453441425046094e+01,8.566340098197809994e+01
6.586350698898695555e+01,7.025927419568125742e+01
6.679147800920895861e+01,8.861115549432690841e+01
6.452889804108781391e+01,7.389053570700451701e+01
6.945095286793934974e+01,7.456332082722417454e+01
5.832950541750187767e+01,7.219070278950113106e+01
5.997192358664278800e+01,7.394137477051498308e+01
6.087801403201422090e+01,8.145262164371473546e+01
5.861757649837181816e+01,8.475911698383589510e+01
5.710907755357357019e+01,9.083552337297186341e+01
5.484842118489552831e+01,9.270967284507901240e+01
4.962148770686860644e+01,8.904544349120095603e+01
5.074439843866423416e+01,9.205947360315445849e+01
4.436306518267497268e+01,9.472255119680215785e+01
4.653600298235392074e+01,9.550736308720792067e+01
4.185236499740551608e+01,9.143091569392203155e+01
3.955267306932285010e+01,9.287112129678962447e+01
2.607051291569916884e+01,1.018743651094974894e+02
3.845046330597574524e+01,9.128559175415676918e+01
2.515294580690078874e+01,1.054337710871919285e+02
2.127270426203313036e+01,1.038122233971876653e+02
2.026726448458475716e+01,1.062050995122722270e+02
2.445677246235766233e+01,1.139733655411105246e+02
2.411145775748070719e+01,1.114499379275750925e+02
2.397393538565575000e+01,1.065684020425123322e+02
2.525206506705808351e+01,1.090853387043274552e+02
2.877505832814881614e+01,1.083029913253948280e+02
2.831756381383002008e+01,1.098381996657881814e+02
3.114799455456034138e+01,1.157682639610534352e+02
4.924513269708961616e+01,7.495859573845172008e+01
5.182608464996746989e+01,7.608637101073702524e+01
5.049849763758538757e+01,7.790808020077429319e+01
5.124274912419082284e+01,8.110957362328127829e+01
5.251346880879202672e+01,8.469480999158514578e+01
5.485356923697645470e+01,8.150132417055436918e+01
5.646102944870256124e+01,7.876020838112907541e+01
5.862178219559257286e+01,7.754025054031905029e+01
4.724212429147144121e+01,8.417839723152468423e+01
4.754459191130183626e+01,8.614129165244935393e+01
5.169697772969641392e+01,8.546967342695484149e+01
4.432365555836452131e+01,8.938893403996138431e+01
4.652916895137570918e+01,9.082682670584182461e+01
4.124114405191073729e+01,8.721674483857191262e+01
4.177095180674427866e+01,7.753298141816190991e+01
4.213807345810164406e+01,8.083706271271222477e+01
4.509853051730522111e+01,7.318607685272979779e+01
4.604158433252166560e+01,7.747590009992239857e+01
3.508797908362100770e+01,1.044177101629838376e+02
3.765717953190869594e+01,1.063757405766673401e+02
3.422214574221777639e+01,1.096864939369967260e+02
3.853449842030715899e+01,1.089669306863129350e+02
2.795839311533541149e+01,1.001583135228145238e+02
3.036241695838918986e+01,1.043402245346025552e+02
3.456888762941230198e+01,7.170382060903921229e+01
3.847372542383595828e+01,7.453806504656745346e+01
3.623082674720694740e+01,7.696228851954117545e+01
3.818256007919239892e+01,8.139803802211753236e+01
3.568961645560955276e+01,8.576030644909536704e+01
3.868837637882586478e+01,8.458527423028891690e+01
2.550356254028031344e+01,7.374496465890905483e+01
2.060940252020168373e+01,7.842381538523358131e+01
2.348846038967042205e+01,7.144357139108785759e+01
2.445610442324641554e+01,8.019129195571588298e+01
6.182724467408797864e+01,1.192838174194320118e+02
6.449401283724580480e+01,1.177562321625589448e+02
6.654848816395110589e+01,1.182266281041060552e+02
2.984281092696323867e+01,8.749481611698524830e+01
3.004145948105326624e+01,9.445629028896786394e+01
3.039978460861050280e+01,9.060392079718155856e+01
2.588626047561945143e+01,9.561574060598547931e+01
3.152650108328248280e+01,9.693994500128161462e+01
3.254051222176894953e+01,8.319765730092666445e+01
3.054951039824732106e+01,7.600000000000000000e+01
2.845812634407718633e+01,8.258041514909200487e+01
2.998426834798783602e+01,7.738566742065097515e+01
1.497182454256004576e+02,2.204886905715146668e+02
8.441643541847838605e+01,1.487245005426369744e+02
8.612585818345871758e+01,1.483647826382469930e+02
8.763354666021041339e+01,1.484260889440134292e+02
6.794084697396419870e+01,1.386386527050979112e+02
6.448314246170650677e+01,1.428247062545276549e+02
8.227815358441739590e+01,1.246942876430298952e+02
1.166514947815384176e+02,8.022437272665189312e+01
7.504006086732283620e+01,8.049011373291614291e+01
3.047224280933255613e+01,1.128222536542846797e+02
3.277288468603319416e+01,9.427209923305332495e+01
6.375638950295819996e+01,1.654479506342636341e+02
